value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,1062.0909124000000000
0.0004,0.0004,833.5603084000000000
0.0010,0.0010,600.8370253000000000
0.0020,0.0020,465.4567093000000000
0.0040,0.0040,357.4741996000000000
0.0100,0.0100,247.5571361000000000
0.0200,0.0200,184.0564149000000000
0.0400,0.0400,134.0937909000000000
0.1000,0.1000,83.8087141000000000
