value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
10,10,0.36406460000000000000
25,25,0.91015920000000000000
50,50,1.82031280000000000000
100,100,3.64060300000000000000
250,250,9.10134010000000000000
500,500,15.73111570000000000000
1000,1000,21.03430240000000000000
2500,2500,30.62694650000000000000
5000,5000,40.50941890000000000000
