value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,2201.4768200000000000
0.0004,0.0004,2094.2206261000000000
0.0010,0.0010,1763.7681633000000000
0.0020,0.0020,1653.3128913000000000
0.0040,0.0040,1410.5427359000000000
0.0100,0.0100,1166.8843411000000000
0.0200,0.0200,946.4847695000000000
0.0400,0.0400,666.7666943000000000
0.1000,0.1000,298.7823650000000000
