value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,40.50941890000000000000
0.0004,0.0004,30.62694650000000000000
0.0010,0.0010,21.03430240000000000000
0.0020,0.0020,15.73111570000000000000
0.0040,0.0040,9.10134010000000000000
0.0100,0.0100,3.64060300000000000000
0.0200,0.0200,1.82031280000000000000
0.0400,0.0400,0.91015920000000000000
0.1000,0.1000,0.36406460000000000000
