value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,9.1516942000000000
0.0004,0.0004,7.4641807000000000
0.0010,0.0010,5.9654731000000000
0.0020,0.0020,5.2098552000000000
0.0040,0.0040,4.6756753000000000
0.0100,0.0100,4.1561189000000000
0.0200,0.0200,3.4400508000000000
0.0400,0.0400,2.2568191000000000
0.1000,0.1000,1.0385291000000000
