value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,20.1284400000000000
0.0004,0.0004,16.4543650000000000
0.0010,0.0010,13.1772653000000000
0.0020,0.0020,11.5199643000000000
0.0040,0.0040,10.3462915000000000
0.0100,0.0100,9.2031142000000000
0.0200,0.0200,7.6249069000000000
0.0400,0.0400,5.0103255000000000
0.1000,0.1000,2.3094552000000000
