value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,7.8032137000000000
0.0004,0.0004,7.0228974000000000
0.0010,0.0010,5.4622614000000000
0.0020,0.0020,4.6819418000000000
0.0040,0.0040,3.9016210000000000
0.0100,0.0100,3.1212990000000000
0.0200,0.0200,2.3409760000000000
0.0400,0.0400,2.3409760000000000
0.1000,0.1000,1.5606518000000000
