value_axis_2,MAX(value_axis_2),MAX(value_axis_1)/1000000
0.0002,0.0002,1399.7806566000000000
0.0004,0.0004,1142.0316891000000000
0.0010,0.0010,912.9837202000000000
0.0020,0.0020,797.4535302000000000
0.0040,0.0040,715.7602541000000000
0.0100,0.0100,636.2877368000000000
0.0200,0.0200,526.7309612000000000
0.0400,0.0400,345.6345716000000000
0.1000,0.1000,159.0884838000000000
